_id,deviceId,temperature,humidity,createdAt
69aac10e1b0c1bff0a817c09,BOX-MUM-03,5.91,41.72,01-01-2025 09:10
69aac10e1b0c1bff0a817c0a,BOX-MUM-03,5.7,51.12,01-01-2025 09:20
69aac10e1b0c1bff0a817c0b,BOX-MUM-03,5.48,40.35,01-01-2025 09:30
69aac10e1b0c1bff0a817c0c,BOX-MUM-03,5.29,56.59,01-01-2025 09:40
69aac10e1b0c1bff0a817c0d,BOX-MUM-03,5.37,45.01,01-01-2025 09:50
69aac10e1b0c1bff0a817c0e,BOX-MUM-03,5.26,49.84,01-01-2025 10:00
69aac10e1b0c1bff0a817c0f,BOX-MUM-03,5.3,46.35,01-01-2025 10:10
69aac10e1b0c1bff0a817c10,BOX-MUM-03,5.57,57.02,01-01-2025 10:20
69aac10e1b0c1bff0a817c11,BOX-MUM-03,5.46,51,01-01-2025 10:30
69aac10e1b0c1bff0a817c12,BOX-MUM-03,5.46,42.48,01-01-2025 10:40
69aac10e1b0c1bff0a817c13,BOX-MUM-03,5.47,40.16,01-01-2025 10:50
69aac10e1b0c1bff0a817c14,BOX-MUM-03,5.52,46.54,01-01-2025 11:00
69aac10e1b0c1bff0a817c15,BOX-MUM-03,5.58,49.27,01-01-2025 11:10
69aac10e1b0c1bff0a817c16,BOX-MUM-03,5.59,56.64,01-01-2025 11:20
69aac10e1b0c1bff0a817c17,BOX-MUM-03,5.71,49.52,01-01-2025 11:30
69aac10e1b0c1bff0a817c18,BOX-MUM-03,5.78,45.59,01-01-2025 11:40
69aac10e1b0c1bff0a817c19,BOX-MUM-03,5.8,45.38,01-01-2025 11:50
69aac10e1b0c1bff0a817c1a,BOX-MUM-03,5.83,52.93,01-01-2025 12:00
69aac10e1b0c1bff0a817c1b,BOX-MUM-03,5.54,44.32,01-01-2025 12:10
69aac10e1b0c1bff0a817c1c,BOX-MUM-03,5.53,45.78,01-01-2025 12:20
69aac10e1b0c1bff0a817c1d,BOX-MUM-03,5.57,41.18,01-01-2025 12:30
69aac10e1b0c1bff0a817c1e,BOX-MUM-03,5.31,40.39,01-01-2025 12:40
69aac10e1b0c1bff0a817c1f,BOX-MUM-03,5.01,43.77,01-01-2025 12:50
69aac10e1b0c1bff0a817c20,BOX-MUM-03,4.74,52.68,01-01-2025 13:00
69aac10e1b0c1bff0a817c21,BOX-MUM-03,4.58,58.08,01-01-2025 13:10
69aac10e1b0c1bff0a817c22,BOX-MUM-03,4.82,42.77,01-01-2025 13:20
69aac10e1b0c1bff0a817c23,BOX-MUM-03,4.84,53.91,01-01-2025 13:30
69aac10e1b0c1bff0a817c24,BOX-MUM-03,4.9,58.35,01-01-2025 13:40
69aac10e1b0c1bff0a817c25,BOX-MUM-03,4.82,50.86,01-01-2025 13:50
69aac10e1b0c1bff0a817c26,BOX-MUM-03,4.96,43.2,01-01-2025 14:00
69aac10e1b0c1bff0a817c27,BOX-MUM-03,5.06,48.02,01-01-2025 14:10
69aac10e1b0c1bff0a817c28,BOX-MUM-03,4.92,49.23,01-01-2025 14:20
69aac10e1b0c1bff0a817c29,BOX-MUM-03,4.96,44.72,01-01-2025 14:30
69aac10e1b0c1bff0a817c2a,BOX-MUM-03,5.13,41.31,01-01-2025 14:40
69aac10e1b0c1bff0a817c2b,BOX-MUM-03,5.25,40.85,01-01-2025 14:50
69aac10e1b0c1bff0a817c2c,BOX-MUM-03,4.99,58.72,01-01-2025 15:00
69aac10e1b0c1bff0a817c2d,BOX-MUM-03,4.7,49.16,01-01-2025 15:10
69aac10e1b0c1bff0a817c2e,BOX-MUM-03,4.81,58.35,01-01-2025 15:20
69aac10e1b0c1bff0a817c2f,BOX-MUM-03,5.05,56.18,01-01-2025 15:30
69aac10e1b0c1bff0a817c30,BOX-MUM-03,5.32,59.75,01-01-2025 15:40
69aac10e1b0c1bff0a817c31,BOX-MUM-03,5.25,47.89,01-01-2025 15:50
69aac10e1b0c1bff0a817c32,BOX-MUM-03,4.98,41.82,01-01-2025 16:00
69aac10e1b0c1bff0a817c33,BOX-MUM-03,4.71,46.51,01-01-2025 16:10
69aac10e1b0c1bff0a817c34,BOX-MUM-03,4.69,49.02,01-01-2025 16:20
69aac10e1b0c1bff0a817c35,BOX-MUM-03,4.74,43.63,01-01-2025 16:30
69aac10e1b0c1bff0a817c36,BOX-MUM-03,4.55,44.28,01-01-2025 16:40
69aac10e1b0c1bff0a817c37,BOX-MUM-03,4.36,48.92,01-01-2025 16:50
69aac10e1b0c1bff0a817c38,BOX-MUM-03,4.47,59.61,01-01-2025 17:00
69aac10e1b0c1bff0a817c39,BOX-MUM-03,4.47,51.29,01-01-2025 17:10
69aac10e1b0c1bff0a817c3a,BOX-MUM-03,4.2,48.7,01-01-2025 17:20
69aac10e1b0c1bff0a817c3b,BOX-MUM-03,4.32,59.59,01-01-2025 17:30
69aac10e1b0c1bff0a817c3c,BOX-MUM-03,4.55,58,01-01-2025 17:40
69aac10e1b0c1bff0a817c3d,BOX-MUM-03,4.39,52.89,01-01-2025 17:50
69aac10e1b0c1bff0a817c3e,BOX-MUM-03,4.63,46.56,01-01-2025 18:00
69aac10e1b0c1bff0a817c3f,BOX-MUM-03,4.77,48.85,01-01-2025 18:10
69aac10e1b0c1bff0a817c40,BOX-MUM-03,4.58,53.08,01-01-2025 18:20
69aac10e1b0c1bff0a817c41,BOX-MUM-03,4.4,49.82,01-01-2025 18:30
69aac10e1b0c1bff0a817c42,BOX-MUM-03,4.47,55.89,01-01-2025 18:40
69aac10e1b0c1bff0a817c43,BOX-MUM-03,4.74,56.36,01-01-2025 18:50
69aac10e1b0c1bff0a817c44,BOX-MUM-03,4.58,51.4,01-01-2025 19:00
69aac10e1b0c1bff0a817c45,BOX-MUM-03,4.31,52.25,01-01-2025 19:10
69aac10e1b0c1bff0a817c46,BOX-MUM-03,4.61,50.81,01-01-2025 19:20
69aac10e1b0c1bff0a817c47,BOX-MUM-03,4.63,50.31,01-01-2025 19:30
69aac10e1b0c1bff0a817c48,BOX-MUM-03,4.41,45.99,01-01-2025 19:40
69aac10e1b0c1bff0a817c49,BOX-MUM-03,4.3,47.15,01-01-2025 19:50
69aac10e1b0c1bff0a817c4a,BOX-MUM-03,4.08,53.13,01-01-2025 20:00
69aac10e1b0c1bff0a817c4b,BOX-MUM-03,3.8,50.62,01-01-2025 20:10
69aac10e1b0c1bff0a817c4c,BOX-MUM-03,3.56,49.86,01-01-2025 20:20
69aac10e1b0c1bff0a817c4d,BOX-MUM-03,3.66,47.89,01-01-2025 20:30
69aac10e1b0c1bff0a817c4e,BOX-MUM-03,3.71,47.57,01-01-2025 20:40
69aac10e1b0c1bff0a817c4f,BOX-MUM-03,3.88,46.95,01-01-2025 20:50
69aac10e1b0c1bff0a817c50,BOX-MUM-03,3.61,53.22,01-01-2025 21:00
69aac10e1b0c1bff0a817c51,BOX-MUM-03,3.84,59.82,01-01-2025 21:10
69aac10e1b0c1bff0a817c52,BOX-MUM-03,3.82,55.9,01-01-2025 21:20
69aac10e1b0c1bff0a817c53,BOX-MUM-03,3.85,59.49,01-01-2025 21:30
69aac10e1b0c1bff0a817c54,BOX-MUM-03,3.85,49.51,01-01-2025 21:40
69aac10e1b0c1bff0a817c55,BOX-MUM-03,3.65,58,01-01-2025 21:50
69aac10e1b0c1bff0a817c56,BOX-MUM-03,3.54,50.42,01-01-2025 22:00
69aac10e1b0c1bff0a817c57,BOX-MUM-03,3.78,43.95,01-01-2025 22:10
69aac10e1b0c1bff0a817c58,BOX-MUM-03,3.87,45.16,01-01-2025 22:20
69aac10e1b0c1bff0a817c59,BOX-MUM-03,3.9,42.98,01-01-2025 22:30
69aac10e1b0c1bff0a817c5a,BOX-MUM-03,3.74,44.89,01-01-2025 22:40
69aac10e1b0c1bff0a817c5b,BOX-MUM-03,3.71,52.19,01-01-2025 22:50
69aac10e1b0c1bff0a817c5c,BOX-MUM-03,3.7,55.33,01-01-2025 23:00
69aac10e1b0c1bff0a817c5d,BOX-MUM-03,3.58,48.84,01-01-2025 23:10
69aac10e1b0c1bff0a817c5e,BOX-MUM-03,3.44,55.84,01-01-2025 23:20
69aac10e1b0c1bff0a817c5f,BOX-MUM-03,3.49,43.47,01-01-2025 23:30
69aac10e1b0c1bff0a817c60,BOX-MUM-03,3.77,50.09,01-01-2025 23:40
69aac10e1b0c1bff0a817c61,BOX-MUM-03,3.86,59.21,01-01-2025 23:50
69aac10e1b0c1bff0a817c62,BOX-MUM-03,3.78,45.18,02-01-2025 00:00
69aac10e1b0c1bff0a817c63,BOX-MUM-03,3.99,50.18,02-01-2025 00:10
69aac10e1b0c1bff0a817c64,BOX-MUM-03,4.17,40.3,02-01-2025 00:20
69aac10e1b0c1bff0a817c65,BOX-MUM-03,4.24,45.27,02-01-2025 00:30
69aac10e1b0c1bff0a817c66,BOX-MUM-03,4.42,56.04,02-01-2025 00:40
69aac10e1b0c1bff0a817c67,BOX-MUM-03,4.68,58.85,02-01-2025 00:50
69aac10e1b0c1bff0a817c68,BOX-MUM-03,4.46,40.22,02-01-2025 01:00
69aac10e1b0c1bff0a817c69,BOX-MUM-03,4.44,48.73,02-01-2025 01:10
69aac10e1b0c1bff0a817c6a,BOX-MUM-03,4.65,50.2,02-01-2025 01:20
69aac10e1b0c1bff0a817c6b,BOX-MUM-03,4.82,56.45,02-01-2025 01:30
69aac10e1b0c1bff0a817c6c,BOX-MUM-03,4.86,45.94,02-01-2025 01:40
69aac10e1b0c1bff0a817c6d,BOX-MUM-03,4.67,41.66,02-01-2025 01:50
69aac10e1b0c1bff0a817c6e,BOX-MUM-03,4.93,51.04,02-01-2025 02:00
69aac10e1b0c1bff0a817c6f,BOX-MUM-03,4.64,59.02,02-01-2025 02:10
69aac10e1b0c1bff0a817c70,BOX-MUM-03,4.74,50.15,02-01-2025 02:20
69aac10e1b0c1bff0a817c71,BOX-MUM-03,4.82,43.6,02-01-2025 02:30
69aac10e1b0c1bff0a817c72,BOX-MUM-03,4.77,51.73,02-01-2025 02:40
69aac10e1b0c1bff0a817c73,BOX-MUM-03,4.55,43.32,02-01-2025 02:50
69aac10e1b0c1bff0a817c74,BOX-MUM-03,4.41,42.35,02-01-2025 03:00
69aac10e1b0c1bff0a817c75,BOX-MUM-03,4.22,57.03,02-01-2025 03:10
69aac10e1b0c1bff0a817c76,BOX-MUM-03,3.99,50.77,02-01-2025 03:20
69aac10e1b0c1bff0a817c77,BOX-MUM-03,3.99,47.73,02-01-2025 03:30
69aac10e1b0c1bff0a817c78,BOX-MUM-03,3.74,40.13,02-01-2025 03:40
69aac10e1b0c1bff0a817c79,BOX-MUM-03,3.73,58.85,02-01-2025 03:50
69aac10e1b0c1bff0a817c7a,BOX-MUM-03,3.61,49.25,02-01-2025 04:00
69aac10e1b0c1bff0a817c7b,BOX-MUM-03,3.83,48.91,02-01-2025 04:10
69aac10e1b0c1bff0a817c7c,BOX-MUM-03,4.12,44.16,02-01-2025 04:20
69aac10e1b0c1bff0a817c7d,BOX-MUM-03,4.13,44.03,02-01-2025 04:30
69aac10e1b0c1bff0a817c7e,BOX-MUM-03,4.02,44.29,02-01-2025 04:40
69aac10e1b0c1bff0a817c7f,BOX-MUM-03,4.18,59.75,02-01-2025 04:50
69aac10e1b0c1bff0a817c80,BOX-MUM-03,3.94,46.51,02-01-2025 05:00
69aac10e1b0c1bff0a817c81,BOX-MUM-03,3.98,49.92,02-01-2025 05:10
69aac10e1b0c1bff0a817c82,BOX-MUM-03,3.68,56.28,02-01-2025 05:20
69aac10e1b0c1bff0a817c83,BOX-MUM-03,3.48,52,02-01-2025 05:30
69aac10e1b0c1bff0a817c84,BOX-MUM-03,3.55,52.84,02-01-2025 05:40
69aac10e1b0c1bff0a817c85,BOX-MUM-03,3.72,55.46,02-01-2025 05:50
69aac10e1b0c1bff0a817c86,BOX-MUM-03,3.79,53.42,02-01-2025 06:00
69aac10e1b0c1bff0a817c87,BOX-MUM-03,4.09,49.65,02-01-2025 06:10
69aac10e1b0c1bff0a817c88,BOX-MUM-03,4.16,50.87,02-01-2025 06:20
69aac10e1b0c1bff0a817c89,BOX-MUM-03,3.96,48.78,02-01-2025 06:30
69aac10e1b0c1bff0a817c8a,BOX-MUM-03,3.67,45.68,02-01-2025 06:40
69aac10e1b0c1bff0a817c8b,BOX-MUM-03,3.91,52.2,02-01-2025 06:50
69aac10e1b0c1bff0a817c8c,BOX-MUM-03,3.69,44.94,02-01-2025 07:00
69aac10e1b0c1bff0a817c8d,BOX-MUM-03,3.82,43.51,02-01-2025 07:10
69aac10e1b0c1bff0a817c8e,BOX-MUM-03,3.75,42.28,02-01-2025 07:20
69aac10e1b0c1bff0a817c8f,BOX-MUM-03,3.83,55.21,02-01-2025 07:30
69aac10e1b0c1bff0a817c90,BOX-MUM-03,3.57,45.78,02-01-2025 07:40
69aac10e1b0c1bff0a817c91,BOX-MUM-03,3.71,51.4,02-01-2025 07:50
69aac10e1b0c1bff0a817c92,BOX-MUM-03,3.77,55.76,02-01-2025 08:00
69aac10e1b0c1bff0a817c93,BOX-MUM-03,3.83,40.89,02-01-2025 08:10
69aac10e1b0c1bff0a817c94,BOX-MUM-03,3.83,43.33,02-01-2025 08:20
69aac10e1b0c1bff0a817c95,BOX-MUM-03,3.53,59.69,02-01-2025 08:30
69aac10e1b0c1bff0a817c96,BOX-MUM-03,3.8,49.67,02-01-2025 08:40
69aac10e1b0c1bff0a817c97,BOX-MUM-03,4,46.74,02-01-2025 08:50
69aac10e1b0c1bff0a817c98,BOX-MUM-03,3.86,59.59,02-01-2025 09:00
69aac10e1b0c1bff0a817c99,BOX-MUM-03,3.9,42.86,02-01-2025 09:10
69aac10e1b0c1bff0a817c9a,BOX-MUM-03,3.88,46.93,02-01-2025 09:20
69aac10e1b0c1bff0a817c9b,BOX-MUM-03,4.13,41.76,02-01-2025 09:30
69aac10e1b0c1bff0a817c9c,BOX-MUM-03,4.24,44.52,02-01-2025 09:40
69aac10e1b0c1bff0a817c9d,BOX-MUM-03,4.44,43.02,02-01-2025 09:50
69aac10e1b0c1bff0a817c9e,BOX-MUM-03,4.54,46.75,02-01-2025 10:00
69aac10e1b0c1bff0a817c9f,BOX-MUM-03,4.66,57.91,02-01-2025 10:10
69aac10e1b0c1bff0a817ca0,BOX-MUM-03,4.86,54.01,02-01-2025 10:20
69aac10e1b0c1bff0a817ca1,BOX-MUM-03,4.84,45.47,02-01-2025 10:30
69aac10e1b0c1bff0a817ca2,BOX-MUM-03,4.64,59.24,02-01-2025 10:40
69aac10e1b0c1bff0a817ca3,BOX-MUM-03,4.75,46.19,02-01-2025 10:50
69aac10e1b0c1bff0a817ca4,BOX-MUM-03,4.82,45.81,02-01-2025 11:00
69aac10e1b0c1bff0a817ca5,BOX-MUM-03,4.73,47.3,02-01-2025 11:10
69aac10e1b0c1bff0a817ca6,BOX-MUM-03,4.69,42.92,02-01-2025 11:20
69aac10e1b0c1bff0a817ca7,BOX-MUM-03,4.87,55.32,02-01-2025 11:30
69aac10e1b0c1bff0a817ca8,BOX-MUM-03,4.94,55.92,02-01-2025 11:40
69aac10e1b0c1bff0a817ca9,BOX-MUM-03,4.71,51.67,02-01-2025 11:50
69aac10e1b0c1bff0a817caa,BOX-MUM-03,4.61,51.45,02-01-2025 12:00
69aac10e1b0c1bff0a817cab,BOX-MUM-03,4.49,50.05,02-01-2025 12:10
69aac10e1b0c1bff0a817cac,BOX-MUM-03,4.44,57.49,02-01-2025 12:20
69aac10e1b0c1bff0a817cad,BOX-MUM-03,4.5,42.57,02-01-2025 12:30
69aac10e1b0c1bff0a817cae,BOX-MUM-03,4.41,59.37,02-01-2025 12:40
69aac10e1b0c1bff0a817caf,BOX-MUM-03,4.28,50.72,02-01-2025 12:50
69aac10e1b0c1bff0a817cb0,BOX-MUM-03,4.26,54.67,02-01-2025 13:00
69aac10e1b0c1bff0a817cb1,BOX-MUM-03,4.2,48.78,02-01-2025 13:10
69aac10e1b0c1bff0a817cb2,BOX-MUM-03,4.34,55.09,02-01-2025 13:20
69aac10e1b0c1bff0a817cb3,BOX-MUM-03,4.4,40.47,02-01-2025 13:30
69aac10e1b0c1bff0a817cb4,BOX-MUM-03,4.46,52.58,02-01-2025 13:40
69aac10e1b0c1bff0a817cb5,BOX-MUM-03,4.29,40.42,02-01-2025 13:50
69aac10e1b0c1bff0a817cb6,BOX-MUM-03,4.16,52.28,02-01-2025 14:00
69aac10e1b0c1bff0a817cb7,BOX-MUM-03,3.86,55.23,02-01-2025 14:10
69aac10e1b0c1bff0a817cb8,BOX-MUM-03,4.13,56.08,02-01-2025 14:20
69aac10e1b0c1bff0a817cb9,BOX-MUM-03,3.98,51.51,02-01-2025 14:30
69aac10e1b0c1bff0a817cba,BOX-MUM-03,4.1,51.25,02-01-2025 14:40
69aac10e1b0c1bff0a817cbb,BOX-MUM-03,3.84,59.87,02-01-2025 14:50
69aac10e1b0c1bff0a817cbc,BOX-MUM-03,4.03,43.06,02-01-2025 15:00
69aac10e1b0c1bff0a817cbd,BOX-MUM-03,4.31,41.59,02-01-2025 15:10
69aac10e1b0c1bff0a817cbe,BOX-MUM-03,4.22,48.25,02-01-2025 15:20
69aac10e1b0c1bff0a817cbf,BOX-MUM-03,4.16,52.51,02-01-2025 15:30
69aac10e1b0c1bff0a817cc0,BOX-MUM-03,4.25,42.58,02-01-2025 15:40
69aac10e1b0c1bff0a817cc1,BOX-MUM-03,4.22,48.76,02-01-2025 15:50
69aac10e1b0c1bff0a817cc2,BOX-MUM-03,4.22,52.93,02-01-2025 16:00
69aac10e1b0c1bff0a817cc3,BOX-MUM-03,4.16,41.39,02-01-2025 16:10
69aac10e1b0c1bff0a817cc4,BOX-MUM-03,4.22,40.21,02-01-2025 16:20
69aac10e1b0c1bff0a817cc5,BOX-MUM-03,3.96,44.92,02-01-2025 16:30
69aac10e1b0c1bff0a817cc6,BOX-MUM-03,4.2,41.56,02-01-2025 16:40
69aac10e1b0c1bff0a817cc7,BOX-MUM-03,4.21,40.26,02-01-2025 16:50
69aac10e1b0c1bff0a817cc8,BOX-MUM-03,4.11,53.53,02-01-2025 17:00
69aac10e1b0c1bff0a817cc9,BOX-MUM-03,4.33,41.54,02-01-2025 17:10
69aac10e1b0c1bff0a817cca,BOX-MUM-03,4.17,58.25,02-01-2025 17:20
69aac10e1b0c1bff0a817ccb,BOX-MUM-03,4.32,42.08,02-01-2025 17:30
69aac10e1b0c1bff0a817ccc,BOX-MUM-03,4.07,56.03,02-01-2025 17:40
69aac10e1b0c1bff0a817ccd,BOX-MUM-03,4.12,58.07,02-01-2025 17:50
69aac10e1b0c1bff0a817cce,BOX-MUM-03,3.92,48.9,02-01-2025 18:00
69aac10e1b0c1bff0a817ccf,BOX-MUM-03,3.92,46.52,02-01-2025 18:10
69aac10e1b0c1bff0a817cd0,BOX-MUM-03,3.82,56.73,02-01-2025 18:20
69aac10e1b0c1bff0a817cd1,BOX-MUM-03,3.92,56.59,02-01-2025 18:30
69aac10e1b0c1bff0a817cd2,BOX-MUM-03,4.02,41.55,02-01-2025 18:40
69aac10e1b0c1bff0a817cd3,BOX-MUM-03,4.32,44.55,02-01-2025 18:50
69aac10e1b0c1bff0a817cd4,BOX-MUM-03,4.57,59.11,02-01-2025 19:00
69aac10e1b0c1bff0a817cd5,BOX-MUM-03,4.74,42.19,02-01-2025 19:10
69aac10e1b0c1bff0a817cd6,BOX-MUM-03,4.79,51.77,02-01-2025 19:20
69aac10e1b0c1bff0a817cd7,BOX-MUM-03,4.68,58.09,02-01-2025 19:30
69aac10e1b0c1bff0a817cd8,BOX-MUM-03,4.98,40.3,02-01-2025 19:40
69aac10e1b0c1bff0a817cd9,BOX-MUM-03,5.16,45.23,02-01-2025 19:50
69aac10e1b0c1bff0a817cda,BOX-MUM-03,5.26,48.71,02-01-2025 20:00
69aac10e1b0c1bff0a817cdb,BOX-MUM-03,5.38,49.04,02-01-2025 20:10
69aac10e1b0c1bff0a817cdc,BOX-MUM-03,5.25,44.38,02-01-2025 20:20
69aac10e1b0c1bff0a817cdd,BOX-MUM-03,5.35,58.17,02-01-2025 20:30
69aac10e1b0c1bff0a817cde,BOX-MUM-03,5.58,41.58,02-01-2025 20:40
69aac10e1b0c1bff0a817cdf,BOX-MUM-03,5.39,50.56,02-01-2025 20:50
69aac10e1b0c1bff0a817ce0,BOX-MUM-03,5.22,59.2,02-01-2025 21:00
69aac10e1b0c1bff0a817ce1,BOX-MUM-03,5.03,41.64,02-01-2025 21:10
69aac10e1b0c1bff0a817ce2,BOX-MUM-03,4.88,49.22,02-01-2025 21:20
69aac10e1b0c1bff0a817ce3,BOX-MUM-03,4.91,49.34,02-01-2025 21:30
69aac10e1b0c1bff0a817ce4,BOX-MUM-03,4.74,42.08,02-01-2025 21:40
69aac10e1b0c1bff0a817ce5,BOX-MUM-03,4.72,47.34,02-01-2025 21:50
69aac10e1b0c1bff0a817ce6,BOX-MUM-03,4.96,50.58,02-01-2025 22:00
69aac10e1b0c1bff0a817ce7,BOX-MUM-03,4.97,46.95,02-01-2025 22:10
69aac10e1b0c1bff0a817ce8,BOX-MUM-03,4.69,59.23,02-01-2025 22:20
69aac10e1b0c1bff0a817ce9,BOX-MUM-03,4.52,52.99,02-01-2025 22:30
69aac10e1b0c1bff0a817cea,BOX-MUM-03,4.48,58.43,02-01-2025 22:40
69aac10e1b0c1bff0a817ceb,BOX-MUM-03,4.25,52.16,02-01-2025 22:50
69aac10e1b0c1bff0a817cec,BOX-MUM-03,4.02,44.64,02-01-2025 23:00
69aac10e1b0c1bff0a817ced,BOX-MUM-03,3.72,54,02-01-2025 23:10
69aac10e1b0c1bff0a817cee,BOX-MUM-03,3.82,59.71,02-01-2025 23:20
69aac10e1b0c1bff0a817cef,BOX-MUM-03,3.98,54.42,02-01-2025 23:30
69aac10e1b0c1bff0a817cf0,BOX-MUM-03,3.95,49.79,02-01-2025 23:40
69aac10e1b0c1bff0a817cf1,BOX-MUM-03,3.94,46.06,02-01-2025 23:50
69aac10e1b0c1bff0a817cf2,BOX-MUM-03,4.09,56.9,03-01-2025 00:00
69aac10e1b0c1bff0a817cf3,BOX-MUM-03,4.05,56.58,03-01-2025 00:10
69aac10e1b0c1bff0a817cf4,BOX-MUM-03,4.04,43.16,03-01-2025 00:20
69aac10e1b0c1bff0a817cf5,BOX-MUM-03,3.77,51.59,03-01-2025 00:30
69aac10e1b0c1bff0a817cf6,BOX-MUM-03,4.04,46.12,03-01-2025 00:40
69aac10e1b0c1bff0a817cf7,BOX-MUM-03,3.77,42.31,03-01-2025 00:50
69aac10e1b0c1bff0a817cf8,BOX-MUM-03,3.92,53.05,03-01-2025 01:00
69aac10e1b0c1bff0a817cf9,BOX-MUM-03,3.81,59.61,03-01-2025 01:10
69aac10e1b0c1bff0a817cfa,BOX-MUM-03,3.94,48.58,03-01-2025 01:20
69aac10e1b0c1bff0a817cfb,BOX-MUM-03,4.12,45.75,03-01-2025 01:30
69aac10e1b0c1bff0a817cfc,BOX-MUM-03,3.89,59.1,03-01-2025 01:40
69aac10e1b0c1bff0a817cfd,BOX-MUM-03,4.15,40.85,03-01-2025 01:50
69aac10e1b0c1bff0a817cfe,BOX-MUM-03,4.26,41.45,03-01-2025 02:00
69aac10e1b0c1bff0a817cff,BOX-MUM-03,4.4,53.49,03-01-2025 02:10
69aac10e1b0c1bff0a817d00,BOX-MUM-03,4.27,55.42,03-01-2025 02:20
69aac10e1b0c1bff0a817d01,BOX-MUM-03,4.42,41.62,03-01-2025 02:30
69aac10e1b0c1bff0a817d02,BOX-MUM-03,4.7,55.93,03-01-2025 02:40
69aac10e1b0c1bff0a817d03,BOX-MUM-03,4.88,47.67,03-01-2025 02:50
69aac10e1b0c1bff0a817d04,BOX-MUM-03,4.92,50.03,03-01-2025 03:00
69aac10e1b0c1bff0a817d05,BOX-MUM-03,4.7,54.3,03-01-2025 03:10
69aac10e1b0c1bff0a817d06,BOX-MUM-03,4.99,49.25,03-01-2025 03:20
69aac10e1b0c1bff0a817d07,BOX-MUM-03,5.19,58.75,03-01-2025 03:30
69aac10e1b0c1bff0a817d08,BOX-MUM-03,5.41,40.73,03-01-2025 03:40
69aac10e1b0c1bff0a817d09,BOX-MUM-03,5.38,53.96,03-01-2025 03:50
69aac10e1b0c1bff0a817d0a,BOX-MUM-03,5.42,54.4,03-01-2025 04:00
69aac10e1b0c1bff0a817d0b,BOX-MUM-03,5.4,40.78,03-01-2025 04:10
69aac10e1b0c1bff0a817d0c,BOX-MUM-03,5.38,52.56,03-01-2025 04:20
69aac10e1b0c1bff0a817d0d,BOX-MUM-03,5.37,40.19,03-01-2025 04:30
69aac10e1b0c1bff0a817d0e,BOX-MUM-03,5.41,41.9,03-01-2025 04:40
69aac10e1b0c1bff0a817d0f,BOX-MUM-03,5.28,47.86,03-01-2025 04:50
69aac10e1b0c1bff0a817d10,BOX-MUM-03,5.22,52.79,03-01-2025 05:00
69aac10e1b0c1bff0a817d11,BOX-MUM-03,4.95,55.65,03-01-2025 05:10
69aac10e1b0c1bff0a817d12,BOX-MUM-03,4.67,51.68,03-01-2025 05:20
69aac10e1b0c1bff0a817d13,BOX-MUM-03,4.61,48.53,03-01-2025 05:30
69aac10e1b0c1bff0a817d14,BOX-MUM-03,4.34,51.47,03-01-2025 05:40
69aac10e1b0c1bff0a817d15,BOX-MUM-03,4.07,43.15,03-01-2025 05:50
69aac10e1b0c1bff0a817d16,BOX-MUM-03,4.09,59.71,03-01-2025 06:00
69aac10e1b0c1bff0a817d17,BOX-MUM-03,4.36,52.95,03-01-2025 06:10
69aac10e1b0c1bff0a817d18,BOX-MUM-03,4.64,57.03,03-01-2025 06:20
69aac10e1b0c1bff0a817d19,BOX-MUM-03,4.9,41.17,03-01-2025 06:30
69aac10e1b0c1bff0a817d1a,BOX-MUM-03,5.01,50.85,03-01-2025 06:40
69aac10e1b0c1bff0a817d1b,BOX-MUM-03,4.79,42.36,03-01-2025 06:50
69aac10e1b0c1bff0a817d1c,BOX-MUM-03,5.06,49.58,03-01-2025 07:00
69aac10e1b0c1bff0a817d1d,BOX-MUM-03,5.27,54.59,03-01-2025 07:10
69aac10e1b0c1bff0a817d1e,BOX-MUM-03,5.46,58.19,03-01-2025 07:20
69aac10e1b0c1bff0a817d1f,BOX-MUM-03,5.39,52.74,03-01-2025 07:30
69aac10e1b0c1bff0a817d20,BOX-MUM-03,5.16,41,03-01-2025 07:40
69aac10e1b0c1bff0a817d21,BOX-MUM-03,4.93,40.26,03-01-2025 07:50
69aac10e1b0c1bff0a817d22,BOX-MUM-03,4.63,55.77,03-01-2025 08:00
69aac10e1b0c1bff0a817d23,BOX-MUM-03,4.74,44.71,03-01-2025 08:10
69aac10e1b0c1bff0a817d24,BOX-MUM-03,4.8,50.48,03-01-2025 08:20
69aac10e1b0c1bff0a817d25,BOX-MUM-03,4.58,59.56,03-01-2025 08:30
69aac10e1b0c1bff0a817d26,BOX-MUM-03,4.74,42.83,03-01-2025 08:40
69aac10e1b0c1bff0a817d27,BOX-MUM-03,4.75,53.38,03-01-2025 08:50
69aac10e1b0c1bff0a817d28,BOX-MUM-03,4.9,50.13,03-01-2025 09:00
69aac10e1b0c1bff0a817d29,BOX-MUM-03,4.77,41.25,03-01-2025 09:10
69aac10e1b0c1bff0a817d2a,BOX-MUM-03,4.54,47.53,03-01-2025 09:20
69aac10e1b0c1bff0a817d2b,BOX-MUM-03,4.27,43.99,03-01-2025 09:30
69aac10e1b0c1bff0a817d2c,BOX-MUM-03,4.43,41.14,03-01-2025 09:40
69aac10e1b0c1bff0a817d2d,BOX-MUM-03,4.4,59,03-01-2025 09:50
69aac10e1b0c1bff0a817d2e,BOX-MUM-03,4.14,43.79,03-01-2025 10:00
